100500,3,10005,18.47,1
100500,2,10004,12.77,1
100501,1,10005,18.47,2
100502,1,10005,18.47,1
100502,2,10006,5.24,3
100503,1,10006,5.24,1
100503,3,10008,4.04,5
100503,2,10007,3.8,1
100504,1,10008,4.04,1
100505,1,10008,4.04,1
100505,2,10009,3.47,2
100506,1,10009,3.47,1
100506,2,10010,14.4,3
100506,3,10011,65.83,1
100507,1,10011,65.83,1
100508,1,10011,65.83,5
100508,2,10012,6.38,1
100509,1,10012,6.38,1
100509,2,10013,14.42,2
100509,3,10014,6.1,1
100510,1,10014,6.1,3
100511,1,10014,6.1,1
100511,2,10015,5.19,1
100512,1,10015,5.19,5
100512,3,10017,21.31,1
100512,2,10016,7.79,1
100513,1,10017,21.31,2
100514,1,10017,21.31,1
100514,2,10018,2.07,3
100515,1,10018,2.07,1
100515,3,10020,4.24,5
100515,2,10019,6.89,1
100516,1,10020,4.24,1
100517,1,10020,4.24,1
100517,2,10021,6.37,2
100518,1,10021,6.37,1
100518,2,10022,7.04,3
100518,3,10023,5.69,1
100519,1,10023,5.69,1
100520,1,10023,5.69,5
100520,2,10024,4.16,1
100521,1,10024,4.16,1
100521,2,10025,5.87,2
100521,3,10026,2.63,1
100522,1,10026,2.63,3
100523,1,10026,2.63,1
100523,2,10027,3.23,1
100524,1,10027,3.23,5
100524,3,10029,7.35,1
100524,2,10028,7.11,1
100525,1,10029,7.35,2
100526,1,10029,7.35,1
100526,2,10030,5.2,3
100527,1,10030,5.2,1
100527,3,10032,2.54,5
100527,2,10031,4.52,1
100528,1,10032,2.54,1
100529,1,10032,2.54,1
100529,2,10033,1.51,2
100530,1,10033,1.51,1
100530,2,10034,21.36,3
100530,3,10035,52.78,1
100531,1,10035,52.78,1
100532,1,10035,52.78,5
100532,2,10036,8.03,1
100533,1,10036,8.03,1
100533,2,10037,25.05,2
100533,3,10038,32.54,1
100534,1,10038,32.54,3
100535,1,10038,32.54,1
100535,2,10039,29.64,1
100536,1,10039,29.64,5
100536,3,10041,10.58,1
100536,2,10040,8.54,1
100537,1,10041,10.58,2
100538,1,10041,10.58,1
100538,2,10042,28.04,3
100539,1,10042,28.04,1
100539,3,10044,30.91,5
100539,2,10043,26.99,1
100540,1,10044,30.91,1
100541,1,10044,30.91,1
100541,2,10045,7.72,2
100542,1,10045,7.72,1
100542,2,10046,4.56,3
100542,3,10047,59.8,1
100543,1,10047,59.8,1
100544,1,10047,59.8,5
100544,2,10048,44.2,1
100545,1,10048,44.2,1
100545,2,10049,26.39,2
100545,3,10050,5.62,1
100546,1,10050,5.62,3
100547,1,10050,5.62,1
100547,2,10051,4.8,1
100548,1,10051,4.8,5
100548,3,10053,5.11,1
100548,2,10052,9.14,1
100549,1,10053,5.11,2
100550,1,10053,5.11,1
100550,2,10054,14.06,3
100551,1,10054,14.06,1
100551,3,10056,1.83,5
100551,2,10055,8.48,1
100552,1,10056,1.83,1
100553,1,10056,1.83,1
100553,2,10057,12.94,2
100554,1,10057,12.94,1
100554,2,10058,3.15,3
100554,3,10059,3.88,1
100555,1,10059,3.88,1
100556,1,10059,3.88,5
100556,2,10060,6.23,1
100557,1,10060,6.23,1
100557,2,10061,2.58,2
100557,3,10062,2.43,1
100558,1,10062,2.43,3
100559,1,10062,2.43,1
100559,2,10063,3.83,1
100560,1,10063,3.83,5
100560,3,10065,3.04,1
100560,2,10064,4.99,1
100561,1,10065,3.04,2
100562,1,10065,3.04,1
100562,2,10066,1.26,3
100563,1,10066,1.26,1
100563,3,10068,7.44,5
100563,2,10067,6.5,1
100564,1,10068,7.44,1
100565,1,10068,7.44,1
100565,2,10069,8.04,2
100566,1,10069,8.04,1
100566,2,10070,11.98,3
100566,3,10071,11.98,1
100567,1,10071,11.98,1
100568,1,10071,11.98,5
100568,2,10001,3.3,1
100569,1,10001,3.3,1
100569,2,10002,13.76,2
100569,3,10003,11.76,1
100570,1,10003,11.76,3
100571,1,10003,11.76,1
100571,2,10004,12.77,1
100572,1,10004,12.77,5
100572,3,10006,5.24,1
100572,2,10005,18.47,1
100573,1,10006,5.24,2
100574,1,10006,5.24,1
100574,2,10007,3.8,3
100575,1,10007,3.8,1
100575,3,10009,3.47,5
100575,2,10008,4.04,1
100576,1,10009,3.47,1
100577,1,10009,3.47,1
100577,2,10010,14.4,2
100578,1,10010,14.4,1
100578,2,10011,65.83,3
100578,3,10012,6.38,1
100579,1,10012,6.38,1
100580,1,10012,6.38,5
100580,2,10013,14.42,1
100581,1,10013,14.42,1
100581,2,10014,6.1,2
100581,3,10015,5.19,1
100582,1,10015,5.19,3
100583,1,10015,5.19,1
100583,2,10016,7.79,1
100584,1,10016,7.79,5
100584,3,10018,2.07,1
100584,2,10017,21.31,1
100585,1,10018,2.07,2
100586,1,10018,2.07,1
100586,2,10019,6.89,3
100587,1,10019,6.89,1
100587,2,10020,4.24,1
100587,3,10021,6.37,5
100588,1,10021,6.37,1
100589,1,10021,6.37,1
100589,2,10022,7.04,2
100590,1,10022,7.04,1
100590,2,10023,5.69,3
100590,3,10024,4.16,1
100591,1,10024,4.16,1
100592,1,10024,4.16,5
100592,2,10025,5.87,1
100593,1,10025,5.87,1
100593,3,10027,3.23,1
100593,2,10026,2.63,2
100594,1,10027,3.23,3
100595,1,10027,3.23,1
100595,2,10028,7.11,1
100596,1,10028,7.11,5
100596,3,10030,5.2,1
100596,2,10029,7.35,1
100597,1,10030,5.2,2
100598,1,10030,5.2,1
100598,2,10031,4.52,3
100599,1,10031,4.52,1
100599,2,10032,2.54,1
100599,3,10033,1.51,5
100600,1,10033,1.51,1
100601,1,10033,1.51,1
100601,2,10034,21.36,2
100602,1,10034,21.36,1
100602,2,10035,52.78,3
100602,3,10036,8.03,1
100603,1,10036,8.03,1
100604,1,10036,8.03,5
100604,2,10037,25.05,1
100605,1,10037,25.05,1
100605,3,10039,29.64,1
100605,2,10038,32.54,2
100606,1,10039,29.64,3
100607,1,10039,29.64,1
100607,2,10040,8.54,1
100608,1,10040,8.54,5
100608,3,10042,28.04,1
100608,2,10041,10.58,1
100609,1,10042,28.04,2
100610,1,10042,28.04,1
100610,2,10043,26.99,3
100611,1,10043,26.99,1
100611,2,10044,30.91,1
100611,3,10045,7.72,5
100612,1,10045,7.72,1
100613,1,10045,7.72,1
100613,2,10046,4.56,2
100614,1,10046,4.56,1
100614,2,10047,59.8,3
100614,3,10048,44.2,1
100615,1,10048,44.2,1
100616,1,10048,44.2,5
100616,2,10049,26.39,1
100617,1,10049,26.39,1
100617,3,10051,4.8,1
100617,2,10050,5.62,2
100618,1,10051,4.8,3
100619,1,10051,4.8,1
100619,2,10052,9.14,1
100620,1,10052,9.14,5
100620,3,10054,14.06,1
100620,2,10053,5.11,1
100621,1,10054,14.06,2
100622,1,10054,14.06,1
100622,2,10055,8.48,3
100623,1,10055,8.48,1
100623,2,10056,1.83,1
100623,3,10057,12.94,5
100624,1,10057,12.94,1
100625,1,10057,12.94,1
100625,2,10058,3.15,2
100626,1,10058,3.15,1
100626,2,10059,3.88,3
100626,3,10060,6.23,1
100627,1,10060,6.23,1
100628,1,10060,6.23,5
100628,2,10061,2.58,1
100629,1,10061,2.58,1
100629,3,10063,3.83,1
100629,2,10062,2.43,2
100630,1,10063,3.83,3
100631,1,10063,3.83,1
100631,2,10064,4.99,1
100632,1,10064,4.99,5
100632,3,10066,1.26,1
100632,2,10065,3.04,1
100633,1,10066,1.26,2
100634,1,10066,1.26,1
100634,2,10067,6.5,3
100635,1,10067,6.5,1
100635,2,10068,7.44,1
100635,3,10069,8.04,5
100636,1,10069,8.04,1
100637,1,10069,8.04,1
100637,2,10070,11.98,2
100638,1,10070,11.98,1
100638,2,10071,11.98,3
100638,3,10001,3.3,1
100639,1,10001,3.3,1
100640,1,10001,3.3,5
100640,2,10002,13.76,1
100641,1,10002,13.76,1
100641,3,10004,12.77,1
100641,2,10003,11.76,2
100642,1,10004,12.77,3
100643,1,10004,12.77,1
100643,2,10005,18.47,1
100644,1,10005,18.47,5
100644,3,10007,3.8,1
100644,2,10006,5.24,1
100645,1,10007,3.8,2
100646,1,10007,3.8,1
100646,2,10008,4.04,3
100647,1,10008,4.04,1
100647,2,10009,3.47,1
100647,3,10010,14.4,5
100648,1,10010,14.4,1
100649,1,10010,14.4,1
100649,2,10011,65.83,2
100650,1,10011,65.83,1
100650,2,10012,6.38,3
100650,3,10013,14.42,1
100651,1,10013,14.42,1
100652,1,10013,14.42,5
100652,2,10014,6.1,1
100653,1,10014,6.1,1
100653,3,10016,7.79,1
100653,2,10015,5.19,2
100654,1,10016,7.79,3
100655,1,10016,7.79,1
100655,2,10017,21.31,1
100656,1,10017,21.31,5
100656,3,10019,6.89,1
100656,2,10018,2.07,1
100657,1,10019,6.89,2
100658,1,10019,6.89,1
100658,2,10020,4.24,3
100659,1,10020,4.24,1
100659,2,10021,6.37,1
100659,3,10022,7.04,5
100660,1,10022,7.04,1
100661,1,10022,7.04,1
100661,2,10023,5.69,2
100662,1,10023,5.69,1
100662,2,10024,4.16,3
100662,3,10025,5.87,1
100663,1,10025,5.87,1
100664,1,10025,5.87,5
100664,2,10026,2.63,1
100665,1,10026,2.63,1
100665,3,10028,7.11,1
100665,2,10027,3.23,2
100666,1,10028,7.11,3
100667,1,10028,7.11,1
100667,2,10029,7.35,1
100668,1,10029,7.35,5
100668,3,10031,4.52,1
100668,2,10030,5.2,1
100669,1,10031,4.52,2
100670,1,10031,4.52,1
100670,2,10032,2.54,3
100671,1,10032,2.54,1
100671,2,10033,1.51,1
100671,3,10034,21.36,5
100672,1,10034,21.36,1
100673,1,10034,21.36,1
100673,2,10035,52.78,2
100674,1,10035,52.78,1
100674,2,10036,8.03,3
100674,3,10037,25.05,1
100675,1,10037,25.05,1
100676,1,10037,25.05,5
100676,2,10038,32.54,1
100677,1,10038,32.54,1
100677,3,10040,8.54,1
100677,2,10039,29.64,2
100678,1,10040,8.54,3
100679,1,10040,8.54,1
100679,2,10041,10.58,1
100680,1,10041,10.58,5
100680,3,10043,26.99,1
100680,2,10042,28.04,1
100681,1,10043,26.99,2
100682,1,10043,26.99,1
100682,2,10044,30.91,3
100683,1,10044,30.91,1
100683,2,10045,7.72,1
100683,3,10046,4.56,5
100684,1,10046,4.56,1
100685,1,10046,4.56,1
100685,2,10047,59.8,2
100686,1,10047,59.8,1
100686,2,10048,44.2,3
100686,3,10049,26.39,1
100687,1,10049,26.39,1
100688,1,10049,26.39,5
100688,2,10050,5.62,1
100689,1,10050,5.62,1
100689,3,10052,9.14,1
100689,2,10051,4.8,2
100690,1,10052,9.14,3
100691,1,10052,9.14,1
100691,2,10053,5.11,1
100692,1,10053,5.11,5
100692,3,10055,8.48,1
100692,2,10054,14.06,1
100693,1,10055,8.48,2
100694,1,10055,8.48,1
100694,2,10056,1.83,3
100695,1,10056,1.83,1
100695,2,10057,12.94,1
100695,3,10058,3.15,5
100696,1,10058,3.15,1
100697,1,10058,3.15,1
100697,2,10059,3.88,2
100698,1,10059,3.88,1
100698,2,10060,6.23,3
100698,3,10061,2.58,1
100699,1,10061,2.58,1
100700,1,10061,2.58,5
100700,2,10062,2.43,1
100701,1,10062,2.43,1
100701,3,10064,4.99,1
100701,2,10063,3.83,2
100702,1,10064,4.99,3
100703,1,10064,4.99,1
100703,2,10065,3.04,1
100704,1,10065,3.04,5
100704,3,10067,6.5,1
100704,2,10066,1.26,1
100705,1,10067,6.5,2
100706,1,10067,6.5,1
100706,2,10068,7.44,3
100707,1,10068,7.44,1
100707,2,10069,8.04,1
100707,3,10070,11.98,5
100708,1,10070,11.98,1
100709,1,10070,11.98,1
100709,2,10071,11.98,2
100710,1,10071,11.98,1
100710,2,10001,3.3,3
100710,3,10002,13.76,1
100711,1,10002,13.76,1
100712,1,10002,13.76,5
100712,2,10003,11.76,1
100713,1,10003,11.76,1
100713,2,10004,12.77,2
100713,3,10005,18.47,1
100714,1,10005,18.47,3
100715,1,10005,18.47,1
100715,2,10006,5.24,1
100716,1,10006,5.24,5
100716,2,10007,3.8,1
100716,3,10008,4.04,1
100717,1,10008,4.04,2
100718,1,10008,4.04,1
100718,2,10009,3.47,3
100719,1,10009,3.47,1
100719,2,10010,14.4,1
100719,3,10011,65.83,5
100720,1,10011,65.83,1
100721,1,10011,65.83,1
100721,2,10012,6.38,2
100722,1,10012,6.38,1
100722,3,10014,6.1,1
100722,2,10013,14.42,3
100723,1,10014,6.1,1
100724,1,10014,6.1,5
100724,2,10015,5.19,1
100725,1,10015,5.19,1
100725,3,10017,21.31,1
100725,2,10016,7.79,2
100726,1,10017,21.31,3
100727,1,10017,21.31,1
100727,2,10018,2.07,1
100728,1,10018,2.07,5
100728,3,10020,4.24,1
100728,2,10019,6.89,1
100729,1,10020,4.24,2
100730,1,10020,4.24,1
100730,2,10021,6.37,3
100731,1,10021,6.37,1
100731,2,10022,7.04,1
100731,3,10023,5.69,5
100732,1,10023,5.69,1
100733,1,10023,5.69,1
100733,2,10024,4.16,2
100734,1,10024,4.16,1
100734,3,10026,2.63,1
100734,2,10025,5.87,3
100735,1,10026,2.63,1
100736,1,10026,2.63,5
100736,2,10027,3.23,1
100737,1,10027,3.23,1
100737,3,10029,7.35,1
100737,2,10028,7.11,2
100738,1,10029,7.35,3
100739,1,10029,7.35,1
100739,2,10030,5.2,1
100740,1,10030,5.2,5
100740,2,10031,4.52,1
100740,3,10032,2.54,1
100741,1,10032,2.54,2
100742,1,10032,2.54,1
100742,2,10033,1.51,3
100743,1,10033,1.51,1
100743,2,10034,21.36,1
100743,3,10035,52.78,5
100744,1,10035,52.78,1
100745,1,10035,52.78,1
100745,2,10036,8.03,2
100746,1,10036,8.03,1
100746,3,10038,32.54,1
100746,2,10037,25.05,3
100747,1,10038,32.54,1
100748,1,10038,32.54,5
100748,2,10039,29.64,1
100749,1,10039,29.64,1
100749,3,10041,10.58,1
100749,2,10040,8.54,2
100750,1,10041,10.58,3
100751,1,10041,10.58,1
100751,2,10042,28.04,1
100752,1,10042,28.04,5
100752,2,10043,26.99,1
100752,3,10044,30.91,1
100753,1,10044,30.91,2
100754,1,10044,30.91,1
100754,2,10045,7.72,3
100755,1,10045,7.72,1
100755,2,10046,4.56,1
100755,3,10047,59.8,5
100756,1,10047,59.8,1
100757,1,10047,59.8,1
100757,2,10048,44.2,2
100758,1,10048,44.2,1
100758,3,10050,5.62,1
100758,2,10049,26.39,3
100759,1,10050,5.62,1
100760,1,10050,5.62,5
100760,2,10051,4.8,1
100761,1,10051,4.8,1
100761,3,10053,5.11,1
100761,2,10052,9.14,2
100762,1,10053,5.11,3
100763,1,10053,5.11,1
100763,2,10054,14.06,1
100764,1,10054,14.06,5
100764,2,10055,8.48,1
100764,3,10056,1.83,1
100765,1,10056,1.83,2
100766,1,10056,1.83,1
100766,2,10057,12.94,3
100767,1,10057,12.94,1
100767,2,10058,3.15,1
100767,3,10059,3.88,5
100768,1,10059,3.88,1
100769,1,10059,3.88,1
100769,2,10060,6.23,2
100770,1,10060,6.23,1
100770,3,10062,2.43,1
100770,2,10061,2.58,3
100771,1,10062,2.43,1
100772,1,10062,2.43,5
100772,2,10063,3.83,1
100773,1,10063,3.83,1
100773,3,10065,3.04,1
100773,2,10064,4.99,2
100774,1,10065,3.04,3
100775,1,10065,3.04,1
100775,2,10066,1.26,1
100776,1,10066,1.26,5
100776,2,10067,6.5,1
100776,3,10068,7.44,1
100777,1,10068,7.44,2
100778,1,10068,7.44,1
100778,2,10069,8.04,3
100779,1,10069,8.04,1
100779,2,10070,11.98,1
100779,3,10071,11.98,5
100780,1,10071,11.98,1
100781,1,10071,11.98,1
100781,2,10001,3.3,2
100782,1,10001,3.3,1
100782,3,10003,11.76,1
100782,2,10002,13.76,3
100783,1,10003,11.76,1
100784,1,10003,11.76,5
100784,2,10004,12.77,1
100785,1,10004,12.77,1
100785,3,10006,5.24,1
100785,2,10005,18.47,2
100786,1,10006,5.24,3
100787,1,10006,5.24,1
100787,2,10007,3.8,1
100788,1,10007,3.8,5
100788,2,10008,4.04,1
100788,3,10009,3.47,1
100789,1,10009,3.47,2
100790,1,10009,3.47,1
100790,2,10010,14.4,3
100791,1,10010,14.4,1
100791,2,10011,65.83,1
100791,3,10012,6.38,5
100792,1,10012,6.38,1
100793,1,10012,6.38,1
100793,2,10013,14.42,2
100794,1,10013,14.42,1
100794,3,10015,5.19,1
100794,2,10014,6.1,3
100795,1,10015,5.19,1
100796,1,10015,5.19,5
100796,2,10016,7.79,1
100797,1,10016,7.79,1
100797,3,10018,2.07,1
100797,2,10017,21.31,2
100798,1,10018,2.07,3
100799,1,10018,2.07,1
100799,2,10019,6.89,1
100800,1,10019,6.89,5
100800,2,10020,4.24,1
100800,3,10021,6.37,1
100801,1,10021,6.37,2
100802,1,10021,6.37,1
100802,2,10022,7.04,3
100803,1,10022,7.04,1
100803,2,10023,5.69,1
100803,3,10024,4.16,5
100804,1,10024,4.16,1
100805,1,10024,4.16,1
100805,2,10025,5.87,2
100806,1,10025,5.87,1
100806,3,10027,3.23,1
100806,2,10026,2.63,3
100807,1,10027,3.23,1
100808,1,10027,3.23,5
100808,2,10028,7.11,1
100809,1,10028,7.11,1
100809,3,10030,5.2,1
100809,2,10029,7.35,2
100810,1,10030,5.2,3
100811,1,10030,5.2,1
100811,2,10031,4.52,1
100812,1,10031,4.52,5
100812,2,10032,2.54,1
100812,3,10033,1.51,1
100813,1,10033,1.51,2
100814,1,10033,1.51,1
100814,2,10034,21.36,3
100815,1,10034,21.36,1
100815,2,10035,52.78,1
100815,3,10036,8.03,5
100816,1,10036,8.03,1
100817,1,10036,8.03,1
100817,2,10037,25.05,2
100818,1,10037,25.05,1
100818,3,10039,29.64,1
100818,2,10038,32.54,3
100819,1,10039,29.64,1
100820,1,10039,29.64,5
100820,2,10040,8.54,1
100821,1,10040,8.54,1
100821,3,10042,28.04,1
100821,2,10041,10.58,2
100822,1,10042,28.04,3
100823,1,10042,28.04,1
100823,2,10043,26.99,1
100824,1,10043,26.99,5
100824,2,10044,30.91,1
100824,3,10045,7.72,1
100825,1,10045,7.72,2
100826,1,10045,7.72,1
100826,2,10046,4.56,3
100827,1,10046,4.56,1
100827,2,10047,59.8,1
100827,3,10048,44.2,5
100828,1,10048,44.2,1
100829,1,10048,44.2,1
100829,2,10049,26.39,2
100830,1,10049,26.39,1
100830,3,10051,4.8,1
100830,2,10050,5.62,3
100831,1,10051,4.8,1
100832,1,10051,4.8,5
100832,2,10052,9.14,1
100833,1,10052,9.14,1
100833,3,10054,14.06,1
100833,2,10053,5.11,2
100834,1,10054,14.06,3
100835,1,10054,14.06,1
100835,2,10055,8.48,1
100836,1,10055,8.48,5
100836,2,10056,1.83,1
100836,3,10057,12.94,1
100837,1,10057,12.94,2
100838,1,10057,12.94,1
100838,2,10058,3.15,3
100839,1,10058,3.15,1
100839,2,10059,3.88,1
100839,3,10060,6.23,5
100840,1,10060,6.23,1
100841,1,10060,6.23,1
100841,2,10061,2.58,2
100842,1,10061,2.58,1
100842,3,10063,3.83,1
100842,2,10062,2.43,3
100843,1,10063,3.83,1
100844,1,10063,3.83,5
100844,2,10064,4.99,1
100845,1,10064,4.99,1
100845,3,10066,1.26,1
100845,2,10065,3.04,2
100846,1,10066,1.26,3
100847,1,10066,1.26,1
100847,2,10067,6.5,1
100848,1,10067,6.5,5
100848,2,10068,7.44,1
100848,3,10069,8.04,1
100849,1,10069,8.04,2
100850,1,10069,8.04,1
100850,2,10070,11.98,3
100851,1,10070,11.98,1
100851,2,10071,11.98,1
100851,3,10001,3.3,5
100852,1,10001,3.3,1
100853,1,10001,3.3,1
100853,2,10002,13.76,2
100854,1,10002,13.76,1
100854,3,10004,12.77,1
100854,2,10003,11.76,3
100855,1,10004,12.77,1
100856,1,10004,12.77,5
100856,2,10005,18.47,1
100857,1,10005,18.47,1
100857,3,10007,3.8,1
100857,2,10006,5.24,2
100858,1,10007,3.8,3
100859,1,10007,3.8,1
100859,2,10008,4.04,1
100860,1,10008,4.04,5
100860,2,10009,3.47,1
100860,3,10010,14.4,1
100861,1,10010,14.4,2
100862,1,10010,14.4,1
100862,2,10011,65.83,3
100863,1,10011,65.83,1
100863,2,10012,6.38,1
100863,3,10013,14.42,5
100864,1,10013,14.42,1
100865,1,10013,14.42,1
100865,2,10014,6.1,2
100866,1,10014,6.1,1
100866,3,10016,7.79,1
100866,2,10015,5.19,3
100867,1,10016,7.79,1
100868,1,10016,7.79,5
100868,2,10017,21.31,1
100869,1,10017,21.31,1
100869,3,10019,6.89,1
100869,2,10018,2.07,2
100870,1,10019,6.89,3
100871,1,10019,6.89,1
100871,2,10020,4.24,1
100872,1,10020,4.24,5
100872,2,10021,6.37,1
100872,3,10022,7.04,1
100873,1,10022,7.04,2
100874,1,10022,7.04,1
100874,2,10023,5.69,3
100875,1,10023,5.69,1
100875,2,10024,4.16,1
100875,3,10025,5.87,5
100876,1,10025,5.87,1
100877,1,10025,5.87,1
100877,2,10026,2.63,2
100878,1,10026,2.63,1
100878,2,10027,3.23,3
100878,3,10028,7.11,1
100879,1,10028,7.11,1
100880,1,10028,7.11,5
100880,2,10029,7.35,1
100881,1,10029,7.35,1
100881,2,10030,5.2,2
100881,3,10031,4.52,1
100882,1,10031,4.52,3
100883,1,10031,4.52,1
100883,2,10032,2.54,1
100884,1,10032,2.54,5
100884,2,10033,1.51,1
100884,3,10034,21.36,1
100885,1,10034,21.36,2
100886,1,10034,21.36,1
100886,2,10035,52.78,3
100887,1,10035,52.78,1
100887,2,10036,8.03,1
100887,3,10037,25.05,5
100888,1,10037,25.05,1
100889,1,10037,25.05,1
100889,2,10038,32.54,2
100890,1,10038,32.54,1
100890,2,10039,29.64,3
100890,3,10040,8.54,1
100891,1,10040,8.54,1
100892,1,10040,8.54,5
100892,2,10041,10.58,1
100893,1,10041,10.58,1
100893,2,10042,28.04,2
100893,3,10043,26.99,1
100894,1,10043,26.99,3
100895,1,10043,26.99,1
100895,2,10044,30.91,1
100896,1,10044,30.91,5
100896,2,10045,7.72,1
100896,3,10046,4.56,1
100897,1,10046,4.56,2
100898,1,10046,4.56,1
100898,2,10047,59.8,3
100899,1,10047,59.8,1
100899,2,10048,44.2,1
100899,3,10049,26.39,5
100900,1,10049,26.39,1
100901,1,10049,26.39,1
100901,2,10050,5.62,2
100902,1,10050,5.62,1
100902,2,10051,4.8,3
100902,3,10052,9.14,1
100903,1,10052,9.14,1
100904,1,10052,9.14,5
100904,2,10053,5.11,1
100905,1,10053,5.11,1
100905,2,10054,14.06,2
100905,3,10055,8.48,1
100906,1,10055,8.48,3
100907,1,10055,8.48,1
100907,2,10056,1.83,1
100908,1,10056,1.83,5
100908,2,10057,12.94,1
100908,3,10058,3.15,1
100909,1,10058,3.15,2
100910,1,10058,3.15,1
100910,2,10059,3.88,3
100911,1,10059,3.88,1
100911,2,10060,6.23,1
100911,3,10061,2.58,5
100912,1,10061,2.58,1
100913,1,10061,2.58,1
100913,2,10062,2.43,2
100914,1,10062,2.43,1
100914,2,10063,3.83,3
100914,3,10064,4.99,1
100915,1,10064,4.99,1
100916,1,10064,4.99,5
100916,2,10065,3.04,1
100917,1,10065,3.04,1
100917,2,10066,1.26,2
100917,3,10067,6.5,1
100918,1,10067,6.5,3
100919,1,10067,6.5,1
100919,2,10068,7.44,1
100920,1,10068,7.44,5
100920,2,10069,8.04,1
100920,3,10070,11.98,1
100921,1,10070,11.98,2
100922,1,10070,11.98,1
100922,2,10071,11.98,3
100923,1,10071,11.98,1
100923,2,10001,3.3,1
100923,3,10002,13.76,5
100924,1,10002,13.76,1
100925,1,10002,13.76,1
100925,2,10003,11.76,2
100926,1,10003,11.76,1
100926,2,10004,12.77,3
100926,3,10005,18.47,1
100927,1,10005,18.47,1
100928,1,10005,18.47,5
100928,2,10006,5.24,1
100929,1,10006,5.24,1
100929,2,10007,3.8,2
100929,3,10008,4.04,1
100930,1,10008,4.04,3
100931,1,10008,4.04,1
100931,2,10009,3.47,1
100932,1,10009,3.47,5
100932,2,10010,14.4,1
100932,3,10011,65.83,1
100933,1,10011,65.83,2
100934,1,10011,65.83,1
100934,2,10012,6.38,3
100935,1,10012,6.38,1
100935,2,10013,14.42,1
100935,3,10014,6.1,5
100936,1,10014,6.1,1
100937,1,10014,6.1,1
100937,2,10015,5.19,2
100938,1,10015,5.19,1
100938,2,10016,7.79,3
100938,3,10017,21.31,1
100939,1,10017,21.31,1
100940,1,10017,21.31,5
100940,2,10018,2.07,1
100941,1,10018,2.07,1
100941,2,10019,6.89,2
100941,3,10020,4.24,1
100942,1,10020,4.24,3
100943,1,10020,4.24,1
100943,2,10021,6.37,1
100944,1,10021,6.37,5
100944,2,10022,7.04,1
100944,3,10023,5.69,1
100945,1,10023,5.69,2
100946,1,10023,5.69,1
100946,2,10024,4.16,3
100947,1,10024,4.16,1
100947,2,10025,5.87,1
100947,3,10026,2.63,5
100948,1,10026,2.63,1
100949,1,10026,2.63,1
100949,2,10027,3.23,2
100950,1,10027,3.23,1
100950,2,10028,7.11,3
100950,3,10029,7.35,1
100951,1,10029,7.35,1
100952,1,10029,7.35,5
100952,2,10030,5.2,1
100953,1,10030,5.2,1
100953,2,10031,4.52,2
100953,3,10032,2.54,1
100954,1,10032,2.54,3
100955,1,10032,2.54,1
100955,2,10033,1.51,1
100956,1,10033,1.51,5
100956,2,10034,21.36,1
100956,3,10035,52.78,1
100957,1,10035,52.78,2
100958,1,10035,52.78,1
100958,2,10036,8.03,3
100959,1,10036,8.03,1
100959,2,10037,25.05,1
100959,3,10038,32.54,5
100960,1,10038,32.54,1
100961,1,10038,32.54,1
100961,2,10039,29.64,2
100962,1,10039,29.64,1
100962,2,10040,8.54,3
100962,3,10041,10.58,1
100963,1,10041,10.58,1
100964,1,10041,10.58,5
100964,2,10042,28.04,1
100965,1,10042,28.04,1
100965,2,10043,26.99,2
100965,3,10044,30.91,1
100966,1,10044,30.91,3
100967,1,10044,30.91,1
100967,2,10045,7.72,1
100968,1,10045,7.72,5
100968,2,10046,4.56,1
100968,3,10047,59.8,1
100969,1,10047,59.8,2
100970,1,10047,59.8,1
100970,2,10048,44.2,3
100971,1,10048,44.2,1
100971,2,10049,26.39,1
100971,3,10050,5.62,5
100972,1,10050,5.62,1
100973,1,10050,5.62,1
100973,2,10051,4.8,2
100974,1,10051,4.8,1
100974,2,10052,9.14,3
100974,3,10053,5.11,1
100975,1,10053,5.11,1
100976,1,10053,5.11,5
100976,2,10054,14.06,1
100977,1,10054,14.06,1
100977,2,10055,8.48,2
100977,3,10056,1.83,1
100978,1,10056,1.83,3
100979,1,10056,1.83,1
100979,2,10057,12.94,1
100980,1,10057,12.94,5
100980,2,10058,3.15,1
100980,3,10059,3.88,1
100981,1,10059,3.88,2
100982,1,10059,3.88,1
100982,2,10060,6.23,3
100983,1,10060,6.23,1
100983,2,10061,2.58,1
100983,3,10062,2.43,5
100984,1,10062,2.43,1
100985,1,10062,2.43,1
100985,2,10063,3.83,2
100986,1,10063,3.83,1
100986,2,10064,4.99,3
100986,3,10065,3.04,1
100987,1,10065,3.04,1
100988,1,10065,3.04,5
100988,2,10066,1.26,1
100989,1,10066,1.26,1
100989,2,10067,6.5,2
100989,3,10068,7.44,1
100990,1,10068,7.44,3
100991,1,10068,7.44,1
100991,2,10069,8.04,1
100992,1,10069,8.04,5
100992,2,10070,11.98,1
100992,3,10071,11.98,1
100993,1,10071,11.98,2
100994,1,10071,11.98,1
100994,2,10001,3.3,3
100995,1,10001,3.3,1
100995,2,10002,13.76,1
100995,3,10003,11.76,5
100996,1,10003,11.76,1
100997,1,10003,11.76,1
100997,2,10004,12.77,2
100998,1,10004,12.77,1
100998,2,10005,18.47,3
100998,3,10006,5.24,1
100999,1,10006,5.24,1
