100820,'15-FEB-00',online,10098,10,156.74,172,1
100821,'15-FEB-00',direct,10098,2,57.74,172,1
100822,'15-FEB-00',online,10098,4,84.12,172,1
100586,'23-AUG-00',direct,10098,2,22.74,172,1
100587,'02-SEP-00',online,10099,7,42.98,173,1
100352,'12-MAR-99',online,10099,2,45.24,173,1
100116,'18-SEP-99',direct,10099,6,102.96,173,1
100823,'25-FEB-00',online,10099,3,55.03,173,2
100824,'06-MAR-00',online,10100,10,173.58,164,1
100588,'12-SEP-00',online,10100,10,6.37,164,2
100353,'22-MAR-99',online,10100,10,43.98,164,2
100117,'28-SEP-99',online,10100,10,119.6,164,1
100354,'01-APR-99',online,10101,6,35.94,165,1
100118,'08-OCT-99',online,10101,2,192.4,165,2
100825,'16-MAR-00',online,10101,5,15.44,165,1
100589,'22-SEP-00',online,10101,1,20.45,165,1
100590,'02-OCT-00',online,10102,10,28.27,166,1
100591,'02-OCT-00',direct,10102,8,4.16,166,1
100355,'11-APR-99',online,10102,10,15.28,166,1
100119,'18-OCT-99',online,10102,2,98.69,166,1
100826,'26-MAR-00',direct,10102,8,21.4,166,1
100827,'05-APR-00',online,10103,9,285.36,167,1
100592,'12-OCT-00',online,10103,4,26.67,167,1
100356,'21-APR-99',direct,10103,2,42.02,167,1
100120,'28-OCT-99',online,10103,10,5.62,167,1
100121,'28-OCT-99',direct,10103,7,15.22,167,1
100122,'28-OCT-99',online,10103,4,37.33,167,1
100357,'01-MAY-99',online,10104,2,23.52,168,1
100123,'07-NOV-99',online,10104,8,5.11,168,2
100828,'15-APR-00',online,10104,8,44.2,168,2
100593,'22-OCT-00',online,10104,8,14.36,168,2
100594,'01-NOV-00',online,10105,10,9.69,169,1
100358,'11-MAY-99',online,10105,10,50.07,169,2
100124,'17-NOV-99',online,10105,10,39.61,169,1
100829,'25-APR-00',online,10105,5,96.98,169,1
100830,'05-MAY-00',online,10106,10,48.05,170,1
100831,'05-MAY-00',direct,10106,4,4.8,170,1
100595,'11-NOV-00',online,10106,10,10.34,170,1
100359,'21-MAY-99',online,10106,6,57.44,170,1
100125,'27-NOV-99',online,10106,10,32.85,170,1
100126,'07-DEC-99',direct,10107,8,5.49,171,1
100832,'15-MAY-00',online,10107,6,33.14,171,1
100596,'21-NOV-00',direct,10107,8,48.1,171,1
100360,'31-MAY-99',online,10107,10,5.24,171,1
100361,'31-MAY-99',direct,10107,3,12.84,171,1
100362,'31-MAY-99',online,10107,6,19.39,171,1
100597,'01-DEC-00',online,10108,4,10.4,172,1
100363,'10-JUN-99',online,10108,6,3.47,172,2
100127,'17-DEC-99',online,10108,4,14.77,172,1
100833,'25-MAY-00',online,10108,6,33.42,172,2
100834,'04-JUN-00',online,10109,4,42.18,173,1
100598,'11-DEC-00',online,10109,8,18.76,173,2
100364,'20-JUN-99',online,10109,4,31.75,173,1
100128,'27-DEC-99',online,10109,8,71.73,173,2
100129,'06-JAN-00',online,10110,10,7.76,164,1
100835,'14-JUN-00',online,10110,10,22.54,164,1
100599,'21-DEC-00',online,10110,10,14.61,164,1
100365,'30-JUN-99',online,10110,10,152.44,164,1
100366,'10-JUL-99',direct,10111,4,19.14,165,1
100130,'16-JAN-00',online,10111,10,22.57,165,1
100131,'16-JAN-00',direct,10111,9,20.96,165,1
100836,'24-JUN-00',direct,10111,4,57.17,165,1
100600,'31-DEC-00',online,10111,10,1.51,165,1
100601,'31-DEC-00',direct,10111,9,44.23,165,1
100602,'31-DEC-00',online,10111,8,187.73,165,1
100837,'04-JUL-00',online,10112,6,25.88,166,1
100603,'11-JAN-99',online,10112,4,8.03,166,2
100367,'20-JUL-99',online,10112,6,20.8,166,1
100132,'26-JAN-00',online,10112,6,2.43,166,1
100133,'05-FEB-00',online,10113,1,10.09,167,2
100838,'14-JUL-00',online,10113,6,22.39,167,2
100604,'21-JAN-99',online,10113,8,65.2,167,1
100368,'30-JUL-99',online,10113,6,83.39,167,2
100369,'09-AUG-99',online,10114,4,10.38,168,1
100134,'15-FEB-00',online,10114,4,21.84,168,1
100839,'24-JUL-00',online,10114,4,38.18,168,1
100605,'31-JAN-99',online,10114,10,119.77,168,1
100840,'03-AUG-00',online,10115,10,6.23,169,1
100841,'03-AUG-00',direct,10115,5,11.39,169,1
100842,'03-AUG-00',online,10115,10,13.7,169,1
100606,'10-FEB-99',direct,10115,10,88.92,169,1
100370,'19-AUG-99',online,10115,10,28.56,169,1
100371,'19-AUG-99',direct,10115,5,39.45,169,1
100135,'25-FEB-00',online,10115,5,3.04,169,1
100136,'06-MAR-00',direct,10116,4,16.46,170,1
100843,'13-AUG-00',online,10116,2,3.83,170,2
100607,'20-FEB-99',online,10116,8,38.18,170,1
100372,'29-AUG-99',online,10116,8,2.07,170,1
100608,'02-MAR-99',online,10117,4,81.32,171,2
100373,'08-SEP-99',online,10117,9,15.85,171,2
100137,'16-MAR-00',online,10117,1,21.7,171,1
100844,'23-AUG-00',online,10117,2,24.14,171,1
100845,'02-SEP-00',online,10118,10,12.33,172,1
100609,'12-MAR-99',online,10118,8,56.08,172,1
100374,'18-SEP-99',online,10118,8,25.98,172,1
100138,'26-MAR-00',online,10118,6,22.32,172,2
100139,'05-APR-00',online,10119,9,15.48,173,1
100846,'12-SEP-00',direct,10119,6,3.78,173,1
100610,'22-MAR-99',online,10119,10,109.01,173,1
100611,'22-MAR-99',direct,10119,1,96.5,173,1
100375,'28-SEP-99',online,10119,5,6.37,173,1
100612,'01-APR-99',online,10120,10,7.72,164,1
100376,'08-OCT-99',direct,10120,10,38.89,164,1
100140,'15-APR-00',online,10120,10,64.16,164,1
100141,'15-APR-00',direct,10120,10,23.96,164,1
100142,'15-APR-00',online,10120,10,21.88,164,1
100847,'22-SEP-00',online,10120,10,7.76,164,1
100848,'02-OCT-00',online,10121,2,47.98,165,2
100613,'11-APR-99',online,10121,7,16.84,165,2
100377,'18-OCT-99',online,10121,3,22.58,165,1
100143,'25-APR-00',online,10121,7,75.86,165,2
100144,'05-MAY-00',online,10122,2,11.76,166,1
100849,'12-OCT-00',online,10122,2,16.08,166,1
100614,'21-APR-99',online,10122,2,228.16,166,1
100378,'28-OCT-99',online,10122,4,12.48,166,2
100615,'01-MAY-99',online,10123,5,44.2,167,1
100379,'07-NOV-99',online,10123,3,10.03,167,1
100145,'15-MAY-00',online,10123,5,37.3,167,1
100850,'22-OCT-00',online,10123,10,43.98,167,1
100851,'22-OCT-00',direct,10123,7,40.46,167,1
100852,'01-NOV-00',online,10124,2,3.3,168,1
100616,'11-MAY-99',direct,10124,6,247.39,168,1
100380,'17-NOV-99',online,10124,10,35.21,168,1
100381,'17-NOV-99',direct,10124,6,6.46,168,1
100382,'17-NOV-99',online,10124,2,24.56,168,1
100146,'25-MAY-00',direct,10124,6,73.42,168,1
100147,'04-JUN-00',online,10125,5,5.24,169,1
100853,'11-NOV-00',online,10125,5,30.82,169,2
100617,'21-MAY-99',online,10125,5,42.43,169,1
100383,'27-NOV-99',online,10125,5,40.46,169,2
100384,'07-DEC-99',online,10126,6,5.2,170,1
100148,'14-JUN-00',online,10126,2,30,170,2
100854,'21-NOV-00',online,10126,6,61.81,170,1
100618,'31-MAY-99',online,10126,2,14.4,170,2
100855,'01-DEC-00',online,10127,5,12.77,171,1
100619,'10-JUN-99',online,10127,7,13.94,171,1
100385,'17-DEC-99',online,10127,5,14.24,171,1
100149,'24-JUN-00',online,10127,7,15.35,171,1
100150,'04-JUL-00',online,10128,10,10.41,172,1
100151,'04-JUL-00',direct,10128,2,17.87,172,1
100856,'11-DEC-00',direct,10128,2,82.32,172,1
100620,'20-JUN-99',online,10128,10,64.87,172,1
100621,'20-JUN-99',direct,10128,2,28.12,172,1
100622,'20-JUN-99',online,10128,4,39.5,172,1
100386,'27-DEC-99',direct,10128,2,13.65,172,1
100387,'06-JAN-00',online,10129,7,1.51,173,1
100152,'14-JUL-00',online,10129,2,144.21,173,1
100857,'21-DEC-00',online,10129,7,32.75,173,1
100623,'30-JUN-99',online,10129,3,75.01,173,2
100624,'10-JUL-99',online,10130,10,12.94,164,1
100388,'16-JAN-00',online,10130,10,28.91,164,2
100153,'24-JUL-00',online,10130,10,12.76,164,2
100858,'31-DEC-00',online,10130,10,11.4,164,2
100154,'03-AUG-00',online,10131,6,49.64,165,1
100859,'11-JAN-99',online,10131,1,7.84,165,1
100625,'20-JUL-99',online,10131,5,19.24,165,1
100389,'26-JAN-00',online,10131,1,134.95,165,1
100390,'05-FEB-00',online,10132,10,24.09,166,1
100391,'05-FEB-00',direct,10132,8,33.08,166,1
100155,'13-AUG-00',online,10132,10,46.47,166,1
100860,'21-JAN-99',online,10132,10,38.07,166,1
100861,'21-JAN-99',direct,10132,8,28.8,166,1
100862,'21-JAN-99',online,10132,6,211.89,166,1
100626,'30-JUL-99',direct,10132,8,21.02,166,1
100627,'09-AUG-99',online,10133,9,6.23,167,1
100392,'15-FEB-00',online,10133,4,187.43,167,1
100156,'23-AUG-00',direct,10133,2,5.19,167,1
100863,'31-JAN-99',online,10133,1,144.31,167,2
100157,'02-SEP-00',online,10134,2,20.77,168,1
100864,'10-FEB-99',online,10134,4,14.42,168,1
100628,'19-AUG-99',online,10134,8,33.73,168,2
100393,'25-FEB-00',online,10134,8,59.28,168,2
100394,'06-MAR-00',online,10135,10,55.26,169,1
100158,'12-SEP-00',online,10135,10,73.79,169,2
100865,'20-FEB-99',online,10135,5,26.62,169,1
100629,'29-AUG-99',online,10135,5,11.27,169,1
100866,'02-MAR-99',direct,10136,4,29.46,170,1
100630,'08-SEP-99',online,10136,10,11.49,170,1
100631,'08-SEP-99',direct,10136,4,8.82,170,1
100395,'16-MAR-00',online,10136,10,159.32,170,1
100159,'22-SEP-00',online,10136,6,2.07,170,1
100160,'02-OCT-00',online,10137,10,17.24,171,1
100161,'02-OCT-00',direct,10137,3,21.74,171,1
100162,'02-OCT-00',online,10137,6,19.11,171,1
100867,'12-MAR-99',online,10137,1,7.79,171,1
100632,'18-SEP-99',online,10137,6,29.25,171,1
100396,'26-MAR-00',direct,10137,8,28.04,171,1
100397,'05-APR-00',online,10138,4,82.02,172,1
100163,'12-OCT-00',online,10138,6,13.41,172,2
100868,'22-MAR-99',online,10138,6,60.26,172,2
100633,'28-SEP-99',online,10138,6,2.52,172,2
100869,'01-APR-99',online,10139,9,32.34,173,1
100634,'08-OCT-99',online,10139,4,20.76,173,1
100398,'15-APR-00',online,10139,8,127.44,173,2
100164,'22-OCT-00',online,10139,4,45.05,173,1
100165,'01-NOV-00',online,10140,10,8.32,164,1
100870,'11-APR-99',online,10140,10,20.67,164,1
100871,'11-APR-99',direct,10140,10,11.13,164,1
100635,'18-OCT-99',online,10140,10,54.14,164,1
100399,'25-APR-00',online,10140,10,7.72,164,1
100400,'05-MAY-00',online,10141,10,43.16,165,1
100401,'05-MAY-00',direct,10141,9,168.36,165,1
100402,'05-MAY-00',online,10141,8,132.6,165,1
100166,'11-NOV-00',direct,10141,4,21.77,165,1
100872,'21-APR-99',online,10141,8,34.61,165,1
100636,'28-OCT-99',direct,10141,4,8.04,165,1
100873,'01-MAY-99',online,10142,4,14.08,166,2
100637,'07-NOV-99',online,10142,6,32,166,1
100403,'15-MAY-00',online,10142,4,70.59,166,2
100167,'21-NOV-00',online,10142,6,24.65,166,1
100168,'01-DEC-00',online,10143,6,3.23,167,2
100874,'11-MAY-99',online,10143,8,24.11,167,1
100638,'17-NOV-99',online,10143,6,51.22,167,2
100404,'25-MAY-00',online,10143,8,142.37,167,1
100405,'04-JUN-00',online,10144,10,9.6,168,1
100169,'11-DEC-00',online,10144,4,17.45,168,1
100875,'21-MAY-99',online,10144,10,39.2,168,1
100639,'27-NOV-99',online,10144,4,3.3,168,1
100640,'07-DEC-99',online,10145,10,30.26,169,1
100641,'07-DEC-99',direct,10145,5,50.05,169,1
100642,'07-DEC-99',online,10145,10,38.31,169,1
100406,'14-JUN-00',direct,10145,10,32.22,169,1
100170,'21-DEC-00',online,10145,10,34.36,169,1
100171,'21-DEC-00',direct,10145,5,5.2,169,1
100876,'31-MAY-99',direct,10145,10,5.87,169,1
100877,'10-JUN-99',online,10146,8,11.13,170,1
100643,'17-DEC-99',online,10146,2,31.24,170,2
100407,'24-JUN-00',online,10146,8,84.55,170,1
100172,'31-DEC-00',online,10146,8,30.52,170,1
100408,'04-JUL-00',online,10147,4,14.06,171,2
100173,'11-JAN-99',online,10147,9,11.11,171,2
100878,'20-JUN-99',online,10147,4,19.43,171,2
100644,'27-DEC-99',online,10147,2,101.39,171,1
100645,'06-JAN-00',online,10148,10,7.6,172,1
100409,'14-JUL-00',online,10148,8,31.02,172,1
100174,'21-JAN-99',online,10148,8,4.53,172,1
100879,'30-JUN-99',online,10148,8,7.11,172,1
100880,'10-JUL-99',online,10149,10,42.9,173,1
100881,'10-JUL-99',direct,10149,1,22.27,173,1
100882,'10-JUL-99',online,10149,2,13.56,173,1
100646,'16-JAN-00',direct,10149,6,15.92,173,1
100410,'24-JUL-00',online,10149,10,26.91,173,1
100411,'24-JUL-00',direct,10149,1,12.94,173,1
100175,'31-JAN-99',online,10149,5,22.87,173,1
100412,'03-AUG-00',online,10150,10,67.85,164,1
100176,'10-FEB-99',direct,10150,10,167.61,164,1
100883,'20-JUL-99',online,10150,10,7.06,164,2
100647,'26-JAN-00',online,10150,10,79.51,164,1
100648,'05-FEB-00',online,10151,2,14.4,165,2
100413,'13-AUG-00',online,10151,7,17.14,165,2
100177,'20-FEB-99',online,10151,3,16.06,165,1
100884,'30-JUL-99',online,10151,6,35.57,165,1
100178,'02-MAR-99',online,10152,4,83.18,166,2
100885,'09-AUG-99',online,10152,10,42.72,166,1
100649,'15-FEB-00',online,10152,2,146.06,166,1
100414,'23-AUG-00',online,10152,2,18.69,166,1
100415,'02-SEP-00',online,10153,5,8.81,167,1
100179,'12-MAR-99',online,10153,3,205.79,167,1
100886,'19-AUG-99',direct,10153,2,179.7,167,1
100650,'25-FEB-00',online,10153,10,99.39,167,1
100651,'25-FEB-00',direct,10153,7,14.42,167,1
100652,'06-MAR-00',online,10154,2,78.2,168,1
100416,'12-SEP-00',direct,10154,6,19.16,168,1
100180,'22-MAR-99',online,10154,10,29.64,168,1
100181,'22-MAR-99',direct,10154,6,46.72,168,1
100182,'22-MAR-99',online,10154,2,68.32,168,1
100887,'29-AUG-99',online,10154,2,186.06,168,1
100183,'01-APR-99',online,10155,5,28.04,169,2
100888,'08-SEP-99',online,10155,10,25.05,169,2
100653,'16-MAR-00',online,10155,5,24.27,169,2
100417,'22-SEP-00',online,10155,5,7.66,169,1
100418,'02-OCT-00',online,10156,2,18.8,170,2
100184,'11-APR-99',online,10156,6,167.19,170,1
100889,'18-SEP-99',online,10156,6,90.13,170,1
100654,'26-MAR-00',online,10156,6,23.37,170,1
100655,'05-APR-00',online,10157,5,29.1,171,1
100419,'12-OCT-00',online,10157,7,14.33,171,1
100185,'21-APR-99',online,10157,5,96.53,171,1
100890,'28-SEP-99',online,10157,10,130,171,1
100891,'28-SEP-99',direct,10157,3,8.54,171,1
100186,'01-MAY-99',direct,10158,2,23.16,172,1
100892,'08-OCT-99',online,10158,4,53.28,172,1
100656,'15-APR-00',direct,10158,2,115.51,172,1
100420,'22-OCT-00',online,10158,10,1.26,172,1
100421,'22-OCT-00',direct,10158,2,14.26,172,1
100422,'22-OCT-00',online,10158,4,36.86,172,1
100423,'01-NOV-00',online,10159,3,8.04,173,2
100187,'11-MAY-99',online,10159,7,12.28,173,1
100893,'18-OCT-99',online,10159,3,93.65,173,2
100657,'25-APR-00',online,10159,7,13.78,173,1
100658,'05-MAY-00',online,10160,10,19.61,164,2
100424,'11-NOV-00',online,10160,10,52.18,164,1
100188,'21-MAY-99',online,10160,10,126.8,164,2
100894,'28-OCT-99',online,10160,10,80.97,164,1
100895,'07-NOV-99',online,10161,5,57.9,165,1
100659,'15-MAY-00',online,10161,1,45.81,165,1
100425,'21-NOV-00',online,10161,5,39.24,165,1
100189,'31-MAY-99',online,10161,1,88.4,165,1
100426,'01-DEC-00',direct,10162,8,9.9,166,1
100190,'10-JUN-99',online,10162,10,123.37,166,1
100191,'10-JUN-99',direct,10162,8,56.01,166,1
100896,'17-NOV-99',direct,10162,8,166.83,166,1
100660,'25-MAY-00',online,10162,10,7.04,166,1
100661,'25-MAY-00',direct,10162,8,18.42,166,1
100662,'25-MAY-00',online,10162,6,24.04,166,1
100663,'04-JUN-00',online,10163,1,5.87,167,2
100427,'11-DEC-00',online,10163,9,17.06,167,1
100192,'20-JUN-99',online,10163,4,4.8,167,1
100897,'27-NOV-99',online,10163,9,9.12,167,1
100898,'07-DEC-99',online,10164,8,183.96,168,2
100664,'14-JUN-00',online,10164,4,31.98,168,1
100428,'21-DEC-00',online,10164,8,93.33,168,2
100193,'30-JUN-99',online,10164,8,23.08,168,2
100194,'10-JUL-99',online,10165,10,38.53,169,1
100899,'17-DEC-99',online,10165,5,235.95,169,1
100665,'24-JUN-00',online,10165,5,16.2,169,1
100429,'31-DEC-00',online,10165,5,25.54,169,1
100666,'04-JUL-00',direct,10166,4,21.33,170,1
100430,'11-JAN-99',online,10166,10,68.18,170,1
100431,'11-JAN-99',direct,10166,4,42.71,170,1
100195,'20-JUL-99',online,10166,10,14.06,170,1
100900,'27-DEC-99',online,10166,10,26.39,170,1
100901,'27-DEC-99',direct,10166,4,37.63,170,1
100902,'27-DEC-99',online,10166,8,29.16,170,1
100903,'06-JAN-00',online,10167,9,9.14,171,2
100667,'14-JUL-00',online,10167,1,14.46,171,1
100432,'21-JAN-99',online,10167,6,3.8,171,1
100196,'30-JUL-99',direct,10167,8,78.78,171,1
100197,'09-AUG-99',online,10168,4,25.08,172,1
100904,'16-JAN-00',online,10168,8,50.81,172,1
100668,'24-JUL-00',online,10168,6,46.47,172,2
100433,'31-JAN-99',online,10168,6,11.88,172,2
100669,'03-AUG-00',online,10169,9,9.04,173,1
100434,'10-FEB-99',online,10169,4,28.85,173,1
100198,'19-AUG-99',online,10169,8,38.82,173,2
100905,'26-JAN-00',online,10169,5,41.71,173,1
100906,'05-FEB-00',direct,10170,10,25.44,164,1
100670,'13-AUG-00',online,10170,10,12.14,164,1
100671,'13-AUG-00',direct,10170,10,110.85,164,1
100435,'20-FEB-99',online,10170,10,14.4,164,1
100199,'29-AUG-99',online,10170,10,16.09,164,1
100436,'02-MAR-99',direct,10171,4,137.83,165,1
100200,'08-SEP-99',online,10171,10,25.86,165,1
100201,'08-SEP-99',direct,10171,9,12.46,165,1
100202,'08-SEP-99',online,10171,8,13.97,165,1
100907,'15-FEB-00',online,10171,3,10.31,165,1
100672,'23-AUG-00',online,10171,8,21.36,165,1
100673,'02-SEP-00',online,10172,4,126.92,166,2
100437,'12-MAR-99',online,10172,6,93.01,166,1
100203,'18-SEP-99',online,10172,4,24.16,166,2
100908,'25-FEB-00',online,10172,4,25.24,166,2
100909,'06-MAR-00',online,10173,3,6.3,167,1
100674,'12-SEP-00',online,10173,8,101.92,167,1
100438,'22-MAR-99',online,10173,6,43.26,167,2
100204,'28-SEP-99',online,10173,8,3.83,167,1
100439,'01-APR-99',online,10174,4,20.52,168,1
100205,'08-OCT-99',online,10174,10,13.81,168,1
100910,'16-MAR-00',online,10174,10,14.79,168,1
100911,'16-MAR-00',direct,10174,6,23.01,168,1
100675,'22-SEP-00',online,10174,10,25.05,168,1
100676,'02-OCT-00',direct,10175,10,157.79,169,1
100440,'11-APR-99',online,10175,10,43.48,169,1
100441,'11-APR-99',direct,10175,5,15.58,169,1
100442,'11-APR-99',online,10175,10,71.72,169,1
100206,'18-OCT-99',direct,10175,10,15.37,169,1
100912,'26-MAR-00',online,10175,10,2.58,169,1
100913,'05-APR-00',online,10176,2,7.44,170,2
100677,'12-OCT-00',online,10176,8,100.36,170,1
100443,'21-APR-99',online,10176,2,57.83,170,2
100207,'28-OCT-99',online,10176,8,1.26,170,1
100444,'01-MAY-99',online,10177,2,6.89,171,1
100208,'07-NOV-99',online,10177,4,12.8,171,2
100914,'15-APR-00',online,10177,2,18.91,171,1
100678,'22-OCT-00',online,10177,4,25.62,171,2
100679,'01-NOV-00',online,10178,8,19.12,172,1
100445,'11-MAY-99',online,10178,10,15.37,172,1
100209,'17-NOV-99',online,10178,8,29.42,172,1
100915,'25-APR-00',online,10178,10,4.99,172,1
100916,'05-MAY-00',direct,10179,6,27.99,173,1
100680,'11-NOV-00',online,10179,10,107.93,173,1
100681,'11-NOV-00',direct,10179,1,53.98,173,1
100682,'11-NOV-00',online,10179,2,119.72,173,1
100446,'21-MAY-99',direct,10179,6,30.39,173,1
100210,'27-NOV-99',online,10179,10,24.12,173,1
100211,'27-NOV-99',direct,10179,1,20.02,173,1
100212,'07-DEC-99',online,10180,10,75.18,164,1
100917,'15-MAY-00',online,10180,10,12.06,164,1
100683,'21-NOV-00',online,10180,10,61.43,164,2
100447,'31-MAY-99',online,10180,10,7.04,164,1
100684,'01-DEC-00',online,10181,6,4.56,165,1
100448,'10-JUN-99',online,10181,2,40.89,165,2
100213,'17-DEC-99',online,10181,7,6.6,165,2
100918,'25-MAY-00',online,10181,2,19.5,165,2
100919,'04-JUN-00',online,10182,2,13.94,166,1
100685,'11-DEC-00',online,10182,10,124.16,166,1
100449,'20-JUN-99',online,10182,2,19.88,166,1
100214,'27-DEC-99',online,10182,2,44.58,166,1
100215,'06-JAN-00',online,10183,5,89.37,167,1
100920,'14-JUN-00',online,10183,10,57.22,167,1
100921,'14-JUN-00',direct,10183,7,23.96,167,1
100922,'14-JUN-00',online,10183,4,47.92,167,1
100686,'21-DEC-00',direct,10183,2,218.79,167,1
100450,'30-JUN-99',online,10183,10,17.61,167,1
100451,'30-JUN-99',direct,10183,7,8.5,167,1
100452,'10-JUL-99',online,10208,4,23.49,172,1
100216,'16-JAN-00',direct,10208,2,12.77,172,1
100923,'24-JUN-00',online,10208,6,84.08,172,2
100687,'31-DEC-00',online,10208,4,26.39,172,1
100924,'04-JUL-00',online,10209,4,13.76,173,1
100688,'11-JAN-99',online,10209,8,137.57,173,2
100453,'20-JUL-99',online,10209,3,14.22,173,2
100217,'26-JAN-00',online,10209,7,49.71,173,1
100218,'05-FEB-00',online,10223,6,37.99,167,2
100925,'14-JUL-00',online,10223,5,37.28,167,1
100689,'21-JAN-99',online,10223,3,24.36,167,1
100454,'30-JUL-99',online,10223,8,29.16,167,1
100455,'09-AUG-99',online,10226,10,35.15,170,1
100219,'15-FEB-00',online,10226,6,3.8,170,1
100926,'24-JUL-00',direct,10226,4,68.54,170,1
100690,'31-JAN-99',online,10226,10,27.42,170,1
100691,'31-JAN-99',direct,10226,4,14.25,170,1
100927,'03-AUG-00',online,10227,1,18.47,171,1
100692,'10-FEB-99',online,10227,6,48.09,171,1
100456,'19-AUG-99',direct,10227,8,4.52,171,1
100220,'25-FEB-00',online,10227,10,23.04,171,1
100221,'25-FEB-00',direct,10227,3,25.38,171,1
100222,'25-FEB-00',online,10227,6,43.2,171,1
100223,'06-MAR-00',online,10228,6,80.23,172,2
100928,'13-AUG-00',online,10228,6,97.59,172,2
100693,'20-FEB-99',online,10228,6,16.96,172,2
100457,'29-AUG-99',online,10228,4,9.6,172,1
100694,'02-MAR-99',online,10233,8,13.97,167,1
100458,'08-SEP-99',online,10233,6,28.43,167,2
100224,'16-MAR-00',online,10233,8,349.95,167,1
100929,'23-AUG-00',online,10233,3,16.88,167,1
100930,'02-SEP-00',online,10234,10,12.12,168,1
100931,'02-SEP-00',direct,10234,6,7.51,168,1
100695,'12-MAR-99',online,10234,10,30.52,168,1
100459,'18-SEP-99',online,10234,4,21.36,168,1
100225,'26-MAR-00',online,10234,10,28.84,168,1
100226,'05-APR-00',direct,10235,10,32.72,169,1
100932,'12-SEP-00',online,10235,10,97.58,169,1
100696,'22-MAR-99',direct,10235,10,3.15,169,1
100460,'28-SEP-99',online,10235,10,159.58,169,1
100461,'28-SEP-99',direct,10235,5,93.89,169,1
100462,'28-SEP-99',online,10235,10,75.15,169,1
100697,'01-APR-99',online,10237,1,10.91,171,1
100463,'08-OCT-99',online,10237,9,57.59,171,2
100227,'15-APR-00',online,10237,1,50.24,171,1
100933,'22-SEP-00',online,10237,9,131.66,171,2
100934,'02-OCT-00',online,10239,4,84.97,173,1
100698,'11-APR-99',online,10239,8,25.15,173,2
100464,'18-OCT-99',online,10239,4,200.88,173,1
100228,'25-APR-00',online,10239,8,7.79,173,2
100229,'05-MAY-00',online,10241,1,50.41,165,1
100935,'12-OCT-00',online,10241,5,51.3,165,1
100699,'21-APR-99',online,10241,1,2.58,165,1
100465,'28-OCT-99',online,10241,5,17.08,165,1
100700,'01-MAY-99',online,10242,10,15.33,166,1
100701,'01-MAY-99',direct,10242,8,15.08,166,1
100702,'01-MAY-99',online,10242,6,14.97,166,1
100466,'07-NOV-99',direct,10242,8,40.28,166,1
100230,'15-MAY-00',online,10242,10,34.41,166,1
100231,'15-MAY-00',direct,10242,8,6.89,166,1
100936,'22-OCT-00',direct,10242,8,6.1,166,1
100937,'01-NOV-00',online,10243,9,16.48,167,1
100703,'11-MAY-99',online,10243,1,8.03,167,2
100467,'17-NOV-99',online,10243,9,173.57,167,1
100232,'25-MAY-00',online,10243,4,38.69,167,1
100233,'04-JUN-00',online,10244,8,24.02,168,2
100938,'11-NOV-00',online,10244,8,49.87,168,2
100704,'21-MAY-99',online,10244,4,22.96,168,1
100468,'27-NOV-99',online,10244,8,26.99,168,2
100469,'07-DEC-99',online,10245,5,88.81,169,1
100234,'14-JUN-00',online,10245,10,21.12,169,1
100939,'21-NOV-00',online,10245,5,21.31,169,1
100705,'31-MAY-99',online,10245,5,13,169,1
100940,'01-DEC-00',online,10246,10,108.62,170,1
100941,'01-DEC-00',direct,10246,4,20.09,170,1
100942,'01-DEC-00',online,10246,8,12.72,170,1
100706,'10-JUN-99',direct,10246,4,28.82,170,1
100470,'17-DEC-99',online,10246,10,58.63,170,1
100471,'17-DEC-99',direct,10246,4,4.56,170,1
100235,'24-JUN-00',online,10246,10,12.73,170,1
