1999-06-05-00-00-00|Saturday|6|5|22|22|1999-06-06-00-00-00|1501|6|6|1999-06|1689|1999-06|1737|30|28|1999-06-30-00-00-00|1999-06-27-00-00-00|June|June|1999-02|1774|1999-02|1790|91|91|1999-06-30-00-00-00|1999-06-27-00-00-00|2|2|1999|1803|1999|1807|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00
1999-06-06-00-00-00|Sunday|7|6|22|22|1999-06-06-00-00-00|1501|6|6|1999-06|1689|1999-06|1737|30|28|1999-06-30-00-00-00|1999-06-27-00-00-00|June|June|1999-02|1774|1999-02|1790|91|91|1999-06-30-00-00-00|1999-06-27-00-00-00|2|2|1999|1803|1999|1807|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00
1999-06-07-00-00-00|Monday|1|7|23|23|1999-06-13-00-00-00|1549|6|6|1999-06|1689|1999-06|1737|30|28|1999-06-30-00-00-00|1999-06-27-00-00-00|June|June|1999-02|1774|1999-02|1790|91|91|1999-06-30-00-00-00|1999-06-27-00-00-00|2|2|1999|1803|1999|1807|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00
1999-06-08-00-00-00|Tuesday|2|8|23|23|1999-06-13-00-00-00|1549|6|6|1999-06|1689|1999-06|1737|30|28|1999-06-30-00-00-00|1999-06-27-00-00-00|June|June|1999-02|1774|1999-02|1790|91|91|1999-06-30-00-00-00|1999-06-27-00-00-00|2|2|1999|1803|1999|1807|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00
1999-06-09-00-00-00|Wednesday|3|9|23|23|1999-06-13-00-00-00|1549|6|6|1999-06|1689|1999-06|1737|30|28|1999-06-30-00-00-00|1999-06-27-00-00-00|June|June|1999-02|1774|1999-02|1790|91|91|1999-06-30-00-00-00|1999-06-27-00-00-00|2|2|1999|1803|1999|1807|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00
1999-06-10-00-00-00|Thursday|4|10|23|23|1999-06-13-00-00-00|1549|6|6|1999-06|1689|1999-06|1737|30|28|1999-06-30-00-00-00|1999-06-27-00-00-00|June|June|1999-02|1774|1999-02|1790|91|91|1999-06-30-00-00-00|1999-06-27-00-00-00|2|2|1999|1803|1999|1807|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00
1999-06-11-00-00-00|Friday|5|11|23|23|1999-06-13-00-00-00|1549|6|6|1999-06|1689|1999-06|1737|30|28|1999-06-30-00-00-00|1999-06-27-00-00-00|June|June|1999-02|1774|1999-02|1790|91|91|1999-06-30-00-00-00|1999-06-27-00-00-00|2|2|1999|1803|1999|1807|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00
1999-06-12-00-00-00|Saturday|6|12|23|23|1999-06-13-00-00-00|1549|6|6|1999-06|1689|1999-06|1737|30|28|1999-06-30-00-00-00|1999-06-27-00-00-00|June|June|1999-02|1774|1999-02|1790|91|91|1999-06-30-00-00-00|1999-06-27-00-00-00|2|2|1999|1803|1999|1807|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00
1999-06-13-00-00-00|Sunday|7|13|23|23|1999-06-13-00-00-00|1549|6|6|1999-06|1689|1999-06|1737|30|28|1999-06-30-00-00-00|1999-06-27-00-00-00|June|June|1999-02|1774|1999-02|1790|91|91|1999-06-30-00-00-00|1999-06-27-00-00-00|2|2|1999|1803|1999|1807|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00
1999-06-14-00-00-00|Monday|1|14|24|24|1999-06-20-00-00-00|1597|6|6|1999-06|1689|1999-06|1737|30|28|1999-06-30-00-00-00|1999-06-27-00-00-00|June|June|1999-02|1774|1999-02|1790|91|91|1999-06-30-00-00-00|1999-06-27-00-00-00|2|2|1999|1803|1999|1807|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00
1999-06-15-00-00-00|Tuesday|2|15|24|24|1999-06-20-00-00-00|1597|6|6|1999-06|1689|1999-06|1737|30|28|1999-06-30-00-00-00|1999-06-27-00-00-00|June|June|1999-02|1774|1999-02|1790|91|91|1999-06-30-00-00-00|1999-06-27-00-00-00|2|2|1999|1803|1999|1807|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00
1999-06-16-00-00-00|Wednesday|3|16|24|24|1999-06-20-00-00-00|1597|6|6|1999-06|1689|1999-06|1737|30|28|1999-06-30-00-00-00|1999-06-27-00-00-00|June|June|1999-02|1774|1999-02|1790|91|91|1999-06-30-00-00-00|1999-06-27-00-00-00|2|2|1999|1803|1999|1807|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00
1999-06-17-00-00-00|Thursday|4|17|24|24|1999-06-20-00-00-00|1597|6|6|1999-06|1689|1999-06|1737|30|28|1999-06-30-00-00-00|1999-06-27-00-00-00|June|June|1999-02|1774|1999-02|1790|91|91|1999-06-30-00-00-00|1999-06-27-00-00-00|2|2|1999|1803|1999|1807|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00
1999-06-18-00-00-00|Friday|5|18|24|24|1999-06-20-00-00-00|1597|6|6|1999-06|1689|1999-06|1737|30|28|1999-06-30-00-00-00|1999-06-27-00-00-00|June|June|1999-02|1774|1999-02|1790|91|91|1999-06-30-00-00-00|1999-06-27-00-00-00|2|2|1999|1803|1999|1807|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00
1999-06-19-00-00-00|Saturday|6|19|24|24|1999-06-20-00-00-00|1597|6|6|1999-06|1689|1999-06|1737|30|28|1999-06-30-00-00-00|1999-06-27-00-00-00|June|June|1999-02|1774|1999-02|1790|91|91|1999-06-30-00-00-00|1999-06-27-00-00-00|2|2|1999|1803|1999|1807|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00
1999-06-20-00-00-00|Sunday|7|20|24|24|1999-06-20-00-00-00|1597|6|6|1999-06|1689|1999-06|1737|30|28|1999-06-30-00-00-00|1999-06-27-00-00-00|June|June|1999-02|1774|1999-02|1790|91|91|1999-06-30-00-00-00|1999-06-27-00-00-00|2|2|1999|1803|1999|1807|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00
1999-06-21-00-00-00|Monday|1|21|25|25|1999-06-27-00-00-00|1645|6|6|1999-06|1689|1999-06|1737|30|28|1999-06-30-00-00-00|1999-06-27-00-00-00|June|June|1999-02|1774|1999-02|1790|91|91|1999-06-30-00-00-00|1999-06-27-00-00-00|2|2|1999|1803|1999|1807|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00
1999-06-22-00-00-00|Tuesday|2|22|25|25|1999-06-27-00-00-00|1645|6|6|1999-06|1689|1999-06|1737|30|28|1999-06-30-00-00-00|1999-06-27-00-00-00|June|June|1999-02|1774|1999-02|1790|91|91|1999-06-30-00-00-00|1999-06-27-00-00-00|2|2|1999|1803|1999|1807|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00
1999-06-23-00-00-00|Wednesday|3|23|25|25|1999-06-27-00-00-00|1645|6|6|1999-06|1689|1999-06|1737|30|28|1999-06-30-00-00-00|1999-06-27-00-00-00|June|June|1999-02|1774|1999-02|1790|91|91|1999-06-30-00-00-00|1999-06-27-00-00-00|2|2|1999|1803|1999|1807|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00
1999-06-24-00-00-00|Thursday|4|24|25|25|1999-06-27-00-00-00|1645|6|6|1999-06|1689|1999-06|1737|30|28|1999-06-30-00-00-00|1999-06-27-00-00-00|June|June|1999-02|1774|1999-02|1790|91|91|1999-06-30-00-00-00|1999-06-27-00-00-00|2|2|1999|1803|1999|1807|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00
1999-06-25-00-00-00|Friday|5|25|25|25|1999-06-27-00-00-00|1645|6|6|1999-06|1689|1999-06|1737|30|28|1999-06-30-00-00-00|1999-06-27-00-00-00|June|June|1999-02|1774|1999-02|1790|91|91|1999-06-30-00-00-00|1999-06-27-00-00-00|2|2|1999|1803|1999|1807|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00
1999-06-26-00-00-00|Saturday|6|26|25|25|1999-06-27-00-00-00|1645|6|6|1999-06|1689|1999-06|1737|30|28|1999-06-30-00-00-00|1999-06-27-00-00-00|June|June|1999-02|1774|1999-02|1790|91|91|1999-06-30-00-00-00|1999-06-27-00-00-00|2|2|1999|1803|1999|1807|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00
1999-06-27-00-00-00|Sunday|7|27|25|25|1999-06-27-00-00-00|1645|6|6|1999-06|1689|1999-06|1737|30|28|1999-06-30-00-00-00|1999-06-27-00-00-00|June|June|1999-02|1774|1999-02|1790|91|91|1999-06-30-00-00-00|1999-06-27-00-00-00|2|2|1999|1803|1999|1807|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00
1999-06-28-00-00-00|Monday|1|28|26|26|1999-07-04-00-00-00|1485|6|7|1999-06|1689|1999-07|1738|30|28|1999-06-30-00-00-00|1999-07-25-00-00-00|June|July|1999-02|1774|1999-03|1791|91|91|1999-06-30-00-00-00|1999-09-26-00-00-00|2|3|1999|1803|1999|1807|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00
1999-06-29-00-00-00|Tuesday|2|29|26|26|1999-07-04-00-00-00|1485|6|7|1999-06|1689|1999-07|1738|30|28|1999-06-30-00-00-00|1999-07-25-00-00-00|June|July|1999-02|1774|1999-03|1791|91|91|1999-06-30-00-00-00|1999-09-26-00-00-00|2|3|1999|1803|1999|1807|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00
1999-06-30-00-00-00|Wednesday|3|30|26|26|1999-07-04-00-00-00|1485|6|7|1999-06|1689|1999-07|1738|30|28|1999-06-30-00-00-00|1999-07-25-00-00-00|June|July|1999-02|1774|1999-03|1791|91|91|1999-06-30-00-00-00|1999-09-26-00-00-00|2|3|1999|1803|1999|1807|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00
1999-07-01-00-00-00|Thursday|4|1|26|26|1999-07-04-00-00-00|1485|7|7|1999-07|1690|1999-07|1738|31|28|1999-07-31-00-00-00|1999-07-25-00-00-00|July|July|1999-03|1775|1999-03|1791|92|91|1999-09-30-00-00-00|1999-09-26-00-00-00|3|3|1999|1803|1999|1807|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00
1999-07-02-00-00-00|Friday|5|2|26|26|1999-07-04-00-00-00|1485|7|7|1999-07|1690|1999-07|1738|31|28|1999-07-31-00-00-00|1999-07-25-00-00-00|July|July|1999-03|1775|1999-03|1791|92|91|1999-09-30-00-00-00|1999-09-26-00-00-00|3|3|1999|1803|1999|1807|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00
1999-07-03-00-00-00|Saturday|6|3|26|26|1999-07-04-00-00-00|1485|7|7|1999-07|1690|1999-07|1738|31|28|1999-07-31-00-00-00|1999-07-25-00-00-00|July|July|1999-03|1775|1999-03|1791|92|91|1999-09-30-00-00-00|1999-09-26-00-00-00|3|3|1999|1803|1999|1807|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00
1999-07-04-00-00-00|Sunday|7|4|26|26|1999-07-04-00-00-00|1485|7|7|1999-07|1690|1999-07|1738|31|28|1999-07-31-00-00-00|1999-07-25-00-00-00|July|July|1999-03|1775|1999-03|1791|92|91|1999-09-30-00-00-00|1999-09-26-00-00-00|3|3|1999|1803|1999|1807|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00
1999-07-05-00-00-00|Monday|1|5|27|27|1999-07-11-00-00-00|1534|7|7|1999-07|1690|1999-07|1738|31|28|1999-07-31-00-00-00|1999-07-25-00-00-00|July|July|1999-03|1775|1999-03|1791|92|91|1999-09-30-00-00-00|1999-09-26-00-00-00|3|3|1999|1803|1999|1807|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00
1999-07-06-00-00-00|Tuesday|2|6|27|27|1999-07-11-00-00-00|1534|7|7|1999-07|1690|1999-07|1738|31|28|1999-07-31-00-00-00|1999-07-25-00-00-00|July|July|1999-03|1775|1999-03|1791|92|91|1999-09-30-00-00-00|1999-09-26-00-00-00|3|3|1999|1803|1999|1807|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00
1999-07-07-00-00-00|Wednesday|3|7|27|27|1999-07-11-00-00-00|1534|7|7|1999-07|1690|1999-07|1738|31|28|1999-07-31-00-00-00|1999-07-25-00-00-00|July|July|1999-03|1775|1999-03|1791|92|91|1999-09-30-00-00-00|1999-09-26-00-00-00|3|3|1999|1803|1999|1807|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00
1999-07-08-00-00-00|Thursday|4|8|27|27|1999-07-11-00-00-00|1534|7|7|1999-07|1690|1999-07|1738|31|28|1999-07-31-00-00-00|1999-07-25-00-00-00|July|July|1999-03|1775|1999-03|1791|92|91|1999-09-30-00-00-00|1999-09-26-00-00-00|3|3|1999|1803|1999|1807|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00
1999-07-09-00-00-00|Friday|5|9|27|27|1999-07-11-00-00-00|1534|7|7|1999-07|1690|1999-07|1738|31|28|1999-07-31-00-00-00|1999-07-25-00-00-00|July|July|1999-03|1775|1999-03|1791|92|91|1999-09-30-00-00-00|1999-09-26-00-00-00|3|3|1999|1803|1999|1807|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00
1999-07-10-00-00-00|Saturday|6|10|27|27|1999-07-11-00-00-00|1534|7|7|1999-07|1690|1999-07|1738|31|28|1999-07-31-00-00-00|1999-07-25-00-00-00|July|July|1999-03|1775|1999-03|1791|92|91|1999-09-30-00-00-00|1999-09-26-00-00-00|3|3|1999|1803|1999|1807|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00
1999-07-11-00-00-00|Sunday|7|11|27|27|1999-07-11-00-00-00|1534|7|7|1999-07|1690|1999-07|1738|31|28|1999-07-31-00-00-00|1999-07-25-00-00-00|July|July|1999-03|1775|1999-03|1791|92|91|1999-09-30-00-00-00|1999-09-26-00-00-00|3|3|1999|1803|1999|1807|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00
1999-07-12-00-00-00|Monday|1|12|28|28|1999-07-18-00-00-00|1582|7|7|1999-07|1690|1999-07|1738|31|28|1999-07-31-00-00-00|1999-07-25-00-00-00|July|July|1999-03|1775|1999-03|1791|92|91|1999-09-30-00-00-00|1999-09-26-00-00-00|3|3|1999|1803|1999|1807|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00
1999-07-13-00-00-00|Tuesday|2|13|28|28|1999-07-18-00-00-00|1582|7|7|1999-07|1690|1999-07|1738|31|28|1999-07-31-00-00-00|1999-07-25-00-00-00|July|July|1999-03|1775|1999-03|1791|92|91|1999-09-30-00-00-00|1999-09-26-00-00-00|3|3|1999|1803|1999|1807|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00
1999-07-14-00-00-00|Wednesday|3|14|28|28|1999-07-18-00-00-00|1582|7|7|1999-07|1690|1999-07|1738|31|28|1999-07-31-00-00-00|1999-07-25-00-00-00|July|July|1999-03|1775|1999-03|1791|92|91|1999-09-30-00-00-00|1999-09-26-00-00-00|3|3|1999|1803|1999|1807|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00
1999-07-15-00-00-00|Thursday|4|15|28|28|1999-07-18-00-00-00|1582|7|7|1999-07|1690|1999-07|1738|31|28|1999-07-31-00-00-00|1999-07-25-00-00-00|July|July|1999-03|1775|1999-03|1791|92|91|1999-09-30-00-00-00|1999-09-26-00-00-00|3|3|1999|1803|1999|1807|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00
1999-07-16-00-00-00|Friday|5|16|28|28|1999-07-18-00-00-00|1582|7|7|1999-07|1690|1999-07|1738|31|28|1999-07-31-00-00-00|1999-07-25-00-00-00|July|July|1999-03|1775|1999-03|1791|92|91|1999-09-30-00-00-00|1999-09-26-00-00-00|3|3|1999|1803|1999|1807|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00
1999-07-17-00-00-00|Saturday|6|17|28|28|1999-07-18-00-00-00|1582|7|7|1999-07|1690|1999-07|1738|31|28|1999-07-31-00-00-00|1999-07-25-00-00-00|July|July|1999-03|1775|1999-03|1791|92|91|1999-09-30-00-00-00|1999-09-26-00-00-00|3|3|1999|1803|1999|1807|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00
1999-07-18-00-00-00|Sunday|7|18|28|28|1999-07-18-00-00-00|1582|7|7|1999-07|1690|1999-07|1738|31|28|1999-07-31-00-00-00|1999-07-25-00-00-00|July|July|1999-03|1775|1999-03|1791|92|91|1999-09-30-00-00-00|1999-09-26-00-00-00|3|3|1999|1803|1999|1807|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00
1999-07-19-00-00-00|Monday|1|19|29|29|1999-07-25-00-00-00|1630|7|7|1999-07|1690|1999-07|1738|31|28|1999-07-31-00-00-00|1999-07-25-00-00-00|July|July|1999-03|1775|1999-03|1791|92|91|1999-09-30-00-00-00|1999-09-26-00-00-00|3|3|1999|1803|1999|1807|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00
1999-07-20-00-00-00|Tuesday|2|20|29|29|1999-07-25-00-00-00|1630|7|7|1999-07|1690|1999-07|1738|31|28|1999-07-31-00-00-00|1999-07-25-00-00-00|July|July|1999-03|1775|1999-03|1791|92|91|1999-09-30-00-00-00|1999-09-26-00-00-00|3|3|1999|1803|1999|1807|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00
1999-07-21-00-00-00|Wednesday|3|21|29|29|1999-07-25-00-00-00|1630|7|7|1999-07|1690|1999-07|1738|31|28|1999-07-31-00-00-00|1999-07-25-00-00-00|July|July|1999-03|1775|1999-03|1791|92|91|1999-09-30-00-00-00|1999-09-26-00-00-00|3|3|1999|1803|1999|1807|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00
1999-07-22-00-00-00|Thursday|4|22|29|29|1999-07-25-00-00-00|1630|7|7|1999-07|1690|1999-07|1738|31|28|1999-07-31-00-00-00|1999-07-25-00-00-00|July|July|1999-03|1775|1999-03|1791|92|91|1999-09-30-00-00-00|1999-09-26-00-00-00|3|3|1999|1803|1999|1807|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00
1999-07-23-00-00-00|Friday|5|23|29|29|1999-07-25-00-00-00|1630|7|7|1999-07|1690|1999-07|1738|31|28|1999-07-31-00-00-00|1999-07-25-00-00-00|July|July|1999-03|1775|1999-03|1791|92|91|1999-09-30-00-00-00|1999-09-26-00-00-00|3|3|1999|1803|1999|1807|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00
1999-07-24-00-00-00|Saturday|6|24|29|29|1999-07-25-00-00-00|1630|7|7|1999-07|1690|1999-07|1738|31|28|1999-07-31-00-00-00|1999-07-25-00-00-00|July|July|1999-03|1775|1999-03|1791|92|91|1999-09-30-00-00-00|1999-09-26-00-00-00|3|3|1999|1803|1999|1807|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00
1999-07-25-00-00-00|Sunday|7|25|29|29|1999-07-25-00-00-00|1630|7|7|1999-07|1690|1999-07|1738|31|28|1999-07-31-00-00-00|1999-07-25-00-00-00|July|July|1999-03|1775|1999-03|1791|92|91|1999-09-30-00-00-00|1999-09-26-00-00-00|3|3|1999|1803|1999|1807|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00
1999-07-26-00-00-00|Monday|1|26|30|30|1999-08-01-00-00-00|1463|7|8|1999-07|1690|1999-08|1739|31|35|1999-07-31-00-00-00|1999-08-29-00-00-00|July|August|1999-03|1775|1999-03|1791|92|91|1999-09-30-00-00-00|1999-09-26-00-00-00|3|3|1999|1803|1999|1807|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00
1999-07-27-00-00-00|Tuesday|2|27|30|30|1999-08-01-00-00-00|1463|7|8|1999-07|1690|1999-08|1739|31|35|1999-07-31-00-00-00|1999-08-29-00-00-00|July|August|1999-03|1775|1999-03|1791|92|91|1999-09-30-00-00-00|1999-09-26-00-00-00|3|3|1999|1803|1999|1807|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00
1999-07-28-00-00-00|Wednesday|3|28|30|30|1999-08-01-00-00-00|1463|7|8|1999-07|1690|1999-08|1739|31|35|1999-07-31-00-00-00|1999-08-29-00-00-00|July|August|1999-03|1775|1999-03|1791|92|91|1999-09-30-00-00-00|1999-09-26-00-00-00|3|3|1999|1803|1999|1807|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00
1999-07-29-00-00-00|Thursday|4|29|30|30|1999-08-01-00-00-00|1463|7|8|1999-07|1690|1999-08|1739|31|35|1999-07-31-00-00-00|1999-08-29-00-00-00|July|August|1999-03|1775|1999-03|1791|92|91|1999-09-30-00-00-00|1999-09-26-00-00-00|3|3|1999|1803|1999|1807|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00
1999-07-30-00-00-00|Friday|5|30|30|30|1999-08-01-00-00-00|1463|7|8|1999-07|1690|1999-08|1739|31|35|1999-07-31-00-00-00|1999-08-29-00-00-00|July|August|1999-03|1775|1999-03|1791|92|91|1999-09-30-00-00-00|1999-09-26-00-00-00|3|3|1999|1803|1999|1807|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00
1999-07-31-00-00-00|Saturday|6|31|30|30|1999-08-01-00-00-00|1463|7|8|1999-07|1690|1999-08|1739|31|35|1999-07-31-00-00-00|1999-08-29-00-00-00|July|August|1999-03|1775|1999-03|1791|92|91|1999-09-30-00-00-00|1999-09-26-00-00-00|3|3|1999|1803|1999|1807|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00
1999-08-01-00-00-00|Sunday|7|1|30|30|1999-08-01-00-00-00|1463|8|8|1999-08|1691|1999-08|1739|31|35|1999-08-31-00-00-00|1999-08-29-00-00-00|August|August|1999-03|1775|1999-03|1791|92|91|1999-09-30-00-00-00|1999-09-26-00-00-00|3|3|1999|1803|1999|1807|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00
1999-08-02-00-00-00|Monday|1|2|31|31|1999-08-08-00-00-00|1512|8|8|1999-08|1691|1999-08|1739|31|35|1999-08-31-00-00-00|1999-08-29-00-00-00|August|August|1999-03|1775|1999-03|1791|92|91|1999-09-30-00-00-00|1999-09-26-00-00-00|3|3|1999|1803|1999|1807|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00
1999-08-03-00-00-00|Tuesday|2|3|31|31|1999-08-08-00-00-00|1512|8|8|1999-08|1691|1999-08|1739|31|35|1999-08-31-00-00-00|1999-08-29-00-00-00|August|August|1999-03|1775|1999-03|1791|92|91|1999-09-30-00-00-00|1999-09-26-00-00-00|3|3|1999|1803|1999|1807|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00
1999-08-04-00-00-00|Wednesday|3|4|31|31|1999-08-08-00-00-00|1512|8|8|1999-08|1691|1999-08|1739|31|35|1999-08-31-00-00-00|1999-08-29-00-00-00|August|August|1999-03|1775|1999-03|1791|92|91|1999-09-30-00-00-00|1999-09-26-00-00-00|3|3|1999|1803|1999|1807|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00
1999-08-05-00-00-00|Thursday|4|5|31|31|1999-08-08-00-00-00|1512|8|8|1999-08|1691|1999-08|1739|31|35|1999-08-31-00-00-00|1999-08-29-00-00-00|August|August|1999-03|1775|1999-03|1791|92|91|1999-09-30-00-00-00|1999-09-26-00-00-00|3|3|1999|1803|1999|1807|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00
1999-08-06-00-00-00|Friday|5|6|31|31|1999-08-08-00-00-00|1512|8|8|1999-08|1691|1999-08|1739|31|35|1999-08-31-00-00-00|1999-08-29-00-00-00|August|August|1999-03|1775|1999-03|1791|92|91|1999-09-30-00-00-00|1999-09-26-00-00-00|3|3|1999|1803|1999|1807|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00
1999-08-07-00-00-00|Saturday|6|7|31|31|1999-08-08-00-00-00|1512|8|8|1999-08|1691|1999-08|1739|31|35|1999-08-31-00-00-00|1999-08-29-00-00-00|August|August|1999-03|1775|1999-03|1791|92|91|1999-09-30-00-00-00|1999-09-26-00-00-00|3|3|1999|1803|1999|1807|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00
1999-08-08-00-00-00|Sunday|7|8|31|31|1999-08-08-00-00-00|1512|8|8|1999-08|1691|1999-08|1739|31|35|1999-08-31-00-00-00|1999-08-29-00-00-00|August|August|1999-03|1775|1999-03|1791|92|91|1999-09-30-00-00-00|1999-09-26-00-00-00|3|3|1999|1803|1999|1807|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00
1999-08-09-00-00-00|Monday|1|9|32|32|1999-08-15-00-00-00|1560|8|8|1999-08|1691|1999-08|1739|31|35|1999-08-31-00-00-00|1999-08-29-00-00-00|August|August|1999-03|1775|1999-03|1791|92|91|1999-09-30-00-00-00|1999-09-26-00-00-00|3|3|1999|1803|1999|1807|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00
1999-08-10-00-00-00|Tuesday|2|10|32|32|1999-08-15-00-00-00|1560|8|8|1999-08|1691|1999-08|1739|31|35|1999-08-31-00-00-00|1999-08-29-00-00-00|August|August|1999-03|1775|1999-03|1791|92|91|1999-09-30-00-00-00|1999-09-26-00-00-00|3|3|1999|1803|1999|1807|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00
1999-08-11-00-00-00|Wednesday|3|11|32|32|1999-08-15-00-00-00|1560|8|8|1999-08|1691|1999-08|1739|31|35|1999-08-31-00-00-00|1999-08-29-00-00-00|August|August|1999-03|1775|1999-03|1791|92|91|1999-09-30-00-00-00|1999-09-26-00-00-00|3|3|1999|1803|1999|1807|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00
1999-08-12-00-00-00|Thursday|4|12|32|32|1999-08-15-00-00-00|1560|8|8|1999-08|1691|1999-08|1739|31|35|1999-08-31-00-00-00|1999-08-29-00-00-00|August|August|1999-03|1775|1999-03|1791|92|91|1999-09-30-00-00-00|1999-09-26-00-00-00|3|3|1999|1803|1999|1807|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00
1999-08-13-00-00-00|Friday|5|13|32|32|1999-08-15-00-00-00|1560|8|8|1999-08|1691|1999-08|1739|31|35|1999-08-31-00-00-00|1999-08-29-00-00-00|August|August|1999-03|1775|1999-03|1791|92|91|1999-09-30-00-00-00|1999-09-26-00-00-00|3|3|1999|1803|1999|1807|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00
1999-08-14-00-00-00|Saturday|6|14|32|32|1999-08-15-00-00-00|1560|8|8|1999-08|1691|1999-08|1739|31|35|1999-08-31-00-00-00|1999-08-29-00-00-00|August|August|1999-03|1775|1999-03|1791|92|91|1999-09-30-00-00-00|1999-09-26-00-00-00|3|3|1999|1803|1999|1807|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00
1999-08-15-00-00-00|Sunday|7|15|32|32|1999-08-15-00-00-00|1560|8|8|1999-08|1691|1999-08|1739|31|35|1999-08-31-00-00-00|1999-08-29-00-00-00|August|August|1999-03|1775|1999-03|1791|92|91|1999-09-30-00-00-00|1999-09-26-00-00-00|3|3|1999|1803|1999|1807|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00
1999-08-16-00-00-00|Monday|1|16|33|33|1999-08-22-00-00-00|1608|8|8|1999-08|1691|1999-08|1739|31|35|1999-08-31-00-00-00|1999-08-29-00-00-00|August|August|1999-03|1775|1999-03|1791|92|91|1999-09-30-00-00-00|1999-09-26-00-00-00|3|3|1999|1803|1999|1807|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00
1999-08-17-00-00-00|Tuesday|2|17|33|33|1999-08-22-00-00-00|1608|8|8|1999-08|1691|1999-08|1739|31|35|1999-08-31-00-00-00|1999-08-29-00-00-00|August|August|1999-03|1775|1999-03|1791|92|91|1999-09-30-00-00-00|1999-09-26-00-00-00|3|3|1999|1803|1999|1807|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00
